branch_id,date,inflow,outflow,balance
BR06,2024-04-12,300113.70537709934,144949.54229676758,3008962.86161694
BR06,2024-04-13,232071.01534799402,209534.23771800383,3031499.63924693
BR06,2024-04-14,222309.98682936415,183208.7061037902,3070600.919972504
BR06,2024-04-15,171243.07430335667,202655.91445819373,3039188.079817667
BR06,2024-04-16,254137.52517232427,223821.0065395004,3069504.598450491
BR06,2024-04-17,331683.04160574975,273100.6226512808,3128087.01740496
BR06,2024-04-18,261094.33847858704,239342.15081302816,3149839.205070519
BR06,2024-04-19,249108.84083265148,243845.44940305012,3155102.59650012
BR06,2024-04-20,262883.29243067943,180701.6275019497,3237284.26142885
BR06,2024-04-21,249556.3198420559,190366.06596787713,3296474.5153030287
BR06,2024-04-22,217479.4251095948,310942.625825809,3203011.3145868145
BR06,2024-04-23,282931.1966271082,196915.9534356539,3289026.5577782686
BR06,2024-04-24,259030.4609244702,304529.3713425783,3243527.6473601605
BR06,2024-04-25,250704.53007734628,219062.24605036102,3275169.9313871455
BR06,2024-04-26,210985.35890887,230102.95712645768,3256052.333169558
BR06,2024-04-27,302140.3172773904,278166.43221034686,3280026.2182366014
BR06,2024-04-28,276588.1098133244,287235.1589872395,3269379.169062686
BR06,2024-04-29,227883.16650530792,225013.43478744107,3272248.900780553
BR06,2024-04-30,290072.9941472775,212529.06259153076,3349792.8323362996
BR06,2024-05-01,230097.16646459172,227483.57981650042,3352406.418984391
BR06,2024-05-02,218719.86029955852,245208.08877044532,3325918.190513504
BR06,2024-05-03,219611.87530078852,270108.665909139,3275421.3999051536
BR06,2024-05-04,179157.25787647633,230190.34365473682,3224388.314126893
BR06,2024-05-05,268861.69521672826,257849.88341104193,3235400.1259325794
BR06,2024-05-06,176754.204866466,303726.1879521923,3108428.142846853
BR06,2024-05-07,200862.2467493695,247158.93255191532,3062131.457044307
BR06,2024-05-08,166976.47963685868,244024.37852021502,2985083.558160951
BR06,2024-05-09,246557.21228836427,161649.01287094696,3069991.7575783683
BR06,2024-05-10,243987.18158912513,111617.14384269215,3202361.7953248015
BR06,2024-05-11,236932.15147254543,247476.90781535758,3191817.0389819895
BR06,2024-05-12,208296.89221317694,225732.90959236075,3174381.0216028057
BR06,2024-05-13,203110.6498625344,206834.7796288366,3170656.8918365035
BR06,2024-05-14,268574.79454186297,240958.8591883855,3198272.827189981
BR06,2024-05-15,227977.92273166048,227281.83218613913,3198968.917735502
BR06,2024-05-16,262654.3328614458,280750.11127852544,3180873.1393184224
BR06,2024-05-17,214590.05255503108,233874.989071654,3161588.2028017994
BR06,2024-05-18,257242.5097108433,196388.45217184245,3222442.2603408
BR06,2024-05-19,302131.12149264256,274557.480753168,3250015.9010802745
BR06,2024-05-20,273446.63201571134,220229.1016274209,3303233.431468565
BR06,2024-05-21,233503.4472713408,253694.1507652538,3283042.727974652
BR06,2024-05-22,260287.9588142371,208516.518221324,3334814.168567565
BR06,2024-05-23,240373.39301879148,200757.79015261537,3374429.771433741
BR06,2024-05-24,250315.20738778912,233787.57035835632,3390957.4084631735
BR06,2024-05-25,236975.55791405984,230577.28895946583,3397355.6774177677
BR06,2024-05-26,243426.59176458436,251592.2165915075,3389190.0525908447
BR06,2024-05-27,258483.734122967,217910.9411010616,3429762.84561275
BR06,2024-05-28,210265.65201672196,147363.8097303321,3492664.6878991397
BR06,2024-05-29,209364.84692040086,210525.17523852253,3491504.359581018
BR06,2024-05-30,194458.29784675155,265721.8310214717,3420240.8264062977
BR06,2024-05-31,185989.1558198516,216618.0764340602,3389611.905792089
BR06,2024-06-01,201308.6923111808,218912.74688684533,3372007.8512164247
BR06,2024-06-02,256378.50027216517,274386.94276576716,3353999.4087228226
BR06,2024-06-03,214288.49938032465,197961.20477334847,3370326.7033297988
BR06,2024-06-04,270544.57856924384,160573.8551790695,3480297.426719973
BR06,2024-06-05,251388.54995010246,222771.59962135274,3508914.3770487225
BR06,2024-06-06,171259.83146247786,208212.17219380682,3471962.0363173936
BR06,2024-06-07,276199.0233688676,186518.91561110358,3561642.1440751576
BR06,2024-06-08,282431.9458236684,222107.9694845589,3621966.1204142673
BR06,2024-06-09,210245.49300660586,252117.75412610525,3580093.859294768
BR06,2024-06-10,266807.66171579965,229582.0147294483,3617319.5062811193
BR06,2024-06-11,215740.07050363204,243814.1482708807,3589245.4285138706
BR06,2024-06-12,253906.81506993342,311603.346433194,3531548.89715061
BR06,2024-06-13,199420.0637218014,214570.4512299096,3516398.509642502
BR06,2024-06-14,178275.74189861692,242525.68855901013,3452148.5629821084
BR06,2024-06-15,234687.31241548125,207085.39868303895,3479750.4767145505
BR06,2024-06-16,245050.84214900655,191913.81260508622,3532887.506258471
BR06,2024-06-17,234092.81225541583,203679.15559620035,3563301.1629176866
BR06,2024-06-18,202638.77767109763,208455.86428152403,3557484.0763072604
BR06,2024-06-19,234004.0375147545,246176.41088962066,3545311.702932394
BR06,2024-06-20,260771.79010322934,335708.41040153406,3470375.0826340895
BR06,2024-06-21,248204.2787950985,197778.04536758718,3520801.316061601
BR06,2024-06-22,257300.04122396852,211251.8612473042,3566849.4960382655
BR06,2024-06-23,223195.39198183067,227159.46440999382,3562885.4236101024
BR06,2024-06-24,296868.7165886464,247810.94819193863,3611943.19200681
BR06,2024-06-25,202953.06653780877,241859.78653796532,3573036.4720066534
BR06,2024-06-26,269502.41188346874,287784.31072766526,3554754.573162457
BR06,2024-06-27,297275.64371839847,120812.35682591563,3731217.86005494
BR06,2024-06-28,269236.3237099558,122588.15584119473,3877866.027923701
BR06,2024-06-29,241899.0309174068,207685.4822595433,3912079.5765815643
BR06,2024-06-30,228868.11813348084,279378.5084394669,3861569.186275578
BR06,2024-07-01,291443.50604185025,159545.83857774816,3993466.8537396803
BR06,2024-07-02,193081.00298953307,94656.54471378092,4091891.3120154324
BR06,2024-07-03,211195.02958481427,255703.0732798644,4047383.268320382
BR06,2024-07-04,234097.68938033114,240964.57506662214,4040516.382634091
BR06,2024-07-05,299506.1503004799,180940.62169402567,4159081.9112405456
BR06,2024-07-06,265190.70544163586,185650.71796755816,4238621.898714623
BR06,2024-07-07,211278.16965959017,186361.53261643965,4263538.5357577745
BR06,2024-07-08,237587.69178460384,234974.0892863273,4266152.138256051
BR06,2024-07-09,225427.0742361482,201815.8125717647,4289763.399920434
BR06,2024-07-10,221608.4403106586,252232.87635389838,4259138.963877195
BR06,2024-07-11,289155.58234227117,101541.8001693024,4446752.746050163
BR06,2024-07-12,195130.27482945978,191441.66606924904,4450441.354810374
BR06,2024-07-13,314351.2342293749,179327.57175900275,4585465.017280746
BR06,2024-07-14,283129.1876073849,218464.66947323785,4650129.535414893
BR06,2024-07-15,293634.4668241479,205787.85086794378,4737976.151371097
BR06,2024-07-16,231482.41951898966,265902.9700953095,4703555.600794777
BR06,2024-07-17,244002.37123683564,146329.8452752974,4801228.126756315
BR06,2024-07-18,192673.92741901154,232047.11643488385,4761854.937740443
BR06,2024-07-19,229013.50371732787,255125.13904452676,4735743.302413245
BR06,2024-07-20,269746.193905726,313549.134645288,4691940.361673683
BR06,2024-07-21,301842.52247125586,208320.5313007936,4785462.352844145
BR06,2024-07-22,205713.72732790193,244600.63719586327,4746575.442976184
BR06,2024-07-23,235379.76252058937,148826.17433469358,4833129.03116208
BR06,2024-07-24,243948.0311906991,122361.97080591392,4954715.091546865
BR06,2024-07-25,194168.43191230058,268014.8469101765,4880868.6765489895
BR06,2024-07-26,273653.969670336,229749.78678583683,4924772.859433489
BR06,2024-07-27,221040.38673029564,283033.071040929,4862780.175122855
BR06,2024-07-28,242184.38595291905,168196.8699963613,4936767.691079413
BR06,2024-07-29,231922.0251235249,253395.59627879388,4915294.119924144
BR06,2024-07-30,218426.45977121303,314096.80282447336,4819623.776870884
BR06,2024-07-31,249718.2005807778,248886.75237607697,4820455.225075585
BR06,2024-08-01,241375.6168572791,242446.16775159718,4819384.674181267
BR06,2024-08-02,235125.68470885337,230385.02363709573,4824125.3352530245
BR06,2024-08-03,220861.5351327863,159310.33442933395,4885676.535956477
BR06,2024-08-04,262780.98683131824,291000.78210696566,4857456.74068083
BR06,2024-08-05,316144.6907396914,202511.40620877204,4971090.025211749
BR06,2024-08-06,255595.4893135651,252701.74653723577,4973983.767988078
BR06,2024-08-07,289844.7285964452,159663.4562042936,5104165.04038023
BR06,2024-08-08,194391.1229938615,176924.31509714987,5121631.848276942
BR06,2024-08-09,256310.45757175077,294578.9329650006,5083363.372883692
BR06,2024-08-10,206105.26724115733,214371.39699689706,5075097.243127952
BR06,2024-08-11,190923.00289872393,295397.3964219145,4970622.849604762
BR06,2024-08-12,220425.14370163856,226479.6203423667,4964568.372964034
BR06,2024-08-13,297675.9733765429,147114.60021689642,5115129.74612368
BR06,2024-08-14,288000.63314678584,270143.0419879274,5132987.337282538
BR06,2024-08-15,259720.18888217598,203454.84570099766,5189252.680463716
BR06,2024-08-16,188691.97760440275,261440.99660826696,5116503.661459852
BR06,2024-08-17,242148.77394448253,231134.4890393037,5127517.9463650305
BR06,2024-08-18,262068.00035606942,160559.67974257085,5229026.266978529
BR06,2024-08-19,257021.4491831439,237393.2644416756,5248654.451719997
BR06,2024-08-20,176248.25666077016,328830.041396876,5096072.666983891
BR06,2024-08-21,214387.28607920514,252184.39063315067,5058275.562429946
BR06,2024-08-22,247436.88943405132,227411.70111475416,5078300.750749243
BR06,2024-08-23,271451.6363806876,278390.45308806037,5071361.934041871
BR06,2024-08-24,162154.88715600214,239480.08093414,4994036.740263733
BR06,2024-08-25,243515.04098080567,239429.04036182576,4998122.740882713
BR06,2024-08-26,255721.9507951581,180876.86725284037,5072967.824425031
BR06,2024-08-27,283984.4795406485,240523.16116053192,5116429.142805148
BR06,2024-08-28,277714.3033694975,276594.95373876253,5117548.492435883
BR06,2024-08-29,273302.8527523522,192377.2031554989,5198474.142032736
BR06,2024-08-30,218002.37973192264,294102.3119561126,5122374.209808546
BR06,2024-08-31,173679.9145150677,225873.22891346933,5070180.895410145
BR06,2024-09-01,234277.88971754396,190050.37198076566,5114408.413146923
BR06,2024-09-02,290065.2730083424,274893.443461411,5129580.2426938545
BR06,2024-09-03,305738.18110097724,217094.2593917779,5218224.164403054
BR06,2024-09-04,278421.9640919114,264178.1699368749,5232467.95855809
BR06,2024-09-05,267173.6329120694,216870.86154836582,5282770.729921794
BR06,2024-09-06,265185.58593543863,227307.82354115433,5320648.492316077
BR06,2024-09-07,227755.25012956877,252210.20919504313,5296193.533250603
BR06,2024-09-08,244797.5882578552,243090.36759155025,5297900.753916908
BR06,2024-09-09,316762.78103305324,140201.06987967176,5474462.46507029
BR06,2024-09-10,212297.67976832495,179544.03169575238,5507216.113142862
BR06,2024-09-11,314591.151628394,271823.4493155867,5549983.81545567
BR06,2024-09-12,237118.87382031768,224053.85349943038,5563048.835776557
BR06,2024-09-13,303017.28436380316,206432.09137528602,5659634.028765074
BR06,2024-09-14,193727.39962009847,168864.16931341364,5684497.259071759
BR06,2024-09-15,273436.168046586,181411.86554258683,5776521.561575758
BR06,2024-09-16,220529.19456209513,139019.06120171235,5858031.694936141
BR06,2024-09-17,193389.3123230325,225442.36765843103,5825978.639600743
BR06,2024-09-18,258741.36169643782,203070.3088738529,5881649.692423328
BR06,2024-09-19,290378.87154383876,186503.54490566082,5985525.019061506
BR06,2024-09-20,216202.34245626014,226934.44586744212,5974792.915650324
BR06,2024-09-21,190039.36158166395,246378.67838837323,5918453.598843615
BR06,2024-09-22,246326.2094266018,324193.9069494475,5840585.9013207685
BR06,2024-09-23,246502.58684891276,161965.24611965538,5925123.242050026
BR06,2024-09-24,271932.78510218,282172.14694852347,5914883.880203682
BR06,2024-09-25,287983.7828545795,273789.57024567825,5929078.092812583
BR06,2024-09-26,247623.39274910023,194940.82672804847,5981760.658833635
BR06,2024-09-27,324220.1325917705,239145.6179563714,6066835.173469034
BR06,2024-09-28,258969.38978141168,209406.5037798073,6116398.059470639
BR06,2024-09-29,236142.93975972402,238355.98611884326,6114185.01311152
BR06,2024-09-30,185537.30563588688,297910.8956032048,6001811.423144202
BR06,2024-10-01,239493.6191873533,257252.2804684091,5984052.761863146
BR06,2024-10-02,236544.52218355454,252887.37679550488,5967709.907251196
BR06,2024-10-03,288412.1918512588,210636.0806020411,6045486.018500414
BR06,2024-10-04,268499.3449626742,163217.45007840492,6150767.913384683
BR06,2024-10-05,202825.2351346953,220618.93052568164,6132974.217993697
BR06,2024-10-06,256890.1754564415,284297.36696887616,6105567.026481262
BR06,2024-10-07,276861.24686916213,161277.44645346585,6221150.826896959
BR06,2024-10-08,311121.2543755133,182520.97843204872,6349751.102840424
BR06,2024-10-09,285500.1586965624,235682.04813053308,6399569.213406453
BR06,2024-10-10,280433.8661724591,185690.5346818732,6494312.5448970385
BR06,2024-10-11,252403.43978460654,194336.44487981545,6552379.5398018295
BR06,2024-10-12,265532.480216938,210938.06382223204,6606973.956196535
BR06,2024-10-13,299980.19602824637,168547.21681144327,6738406.935413338
BR06,2024-10-14,196688.90410081402,186164.5169202634,6748931.322593889
BR06,2024-10-15,236022.42691132176,261654.2562554289,6723299.493249782
BR06,2024-10-16,219097.25004975038,171168.3597996066,6771228.383499926
BR06,2024-10-17,265166.12474904495,158095.7539477323,6878298.754301239
BR06,2024-10-18,299208.8870260315,201648.87592097477,6975858.765406296
BR06,2024-10-19,226121.02853115703,262937.99761294306,6939041.796324509
BR06,2024-10-20,154387.82530122247,221138.51864013996,6872291.102985592
BR06,2024-10-21,233511.1701990212,209093.85148479717,6896708.421699815
BR06,2024-10-22,286538.9492806963,231996.14588820233,6951251.2250923095
BR06,2024-10-23,271505.1961179952,151443.16552131565,7071313.25568899
BR06,2024-10-24,267127.44991242304,252261.75441987647,7086178.951181537
BR06,2024-10-25,238800.2679250208,247254.57641316397,7077724.642693393
BR06,2024-10-26,198838.77055120855,211581.11866569254,7064982.294578909
BR06,2024-10-27,270611.7728649787,275266.60303083877,7060327.464413049
BR06,2024-10-28,216628.72759861502,179262.67554711326,7097693.51646455
BR06,2024-10-29,337363.8693352182,280755.90469641064,7154301.481103358
BR06,2024-10-30,272820.28833418066,236952.2149517863,7190169.554485752
BR06,2024-10-31,226774.06789784195,214855.1334554822,7202088.488928112
BR06,2024-11-01,225544.59010445487,229105.68640842597,7198527.392624141
BR06,2024-11-02,246282.23173545647,225173.0855385076,7219636.53882109
BR06,2024-11-03,240419.92311913002,284912.73033879726,7175143.731601423
BR06,2024-11-04,294673.35102119815,181549.4392638044,7288267.643358816
BR06,2024-11-05,257456.64678976184,195686.6342384031,7350037.655910175
BR06,2024-11-06,220734.7304436589,276633.6301432616,7294138.756210573
BR06,2024-11-07,325617.6274062313,203200.92791672633,7416555.455700078
BR06,2024-11-08,251972.3332608089,270523.9884799216,7398003.8004809655
BR06,2024-11-09,280753.5870387559,306474.61923539196,7372282.768284329
BR06,2024-11-10,225670.93970220964,211919.22378762648,7386034.484198912
BR06,2024-11-11,264524.6251097809,260661.30469588874,7389897.804612804
BR06,2024-11-12,262444.3996457278,178083.84733970638,7474258.356918826
BR06,2024-11-13,174414.02831615388,263962.9984130514,7384709.386821928
BR06,2024-11-14,330611.0044184256,238974.07936940453,7476346.311870949
BR06,2024-11-15,301625.77843690186,251286.72269720968,7526685.367610642
BR06,2024-11-16,234112.1873541605,200949.25675840722,7559848.2982063955
BR06,2024-11-17,205909.2103817658,155251.24629947724,7610506.262288684
BR06,2024-11-18,263902.4645521421,252646.3429137277,7621762.3839270985
BR06,2024-11-19,253467.90797657587,137146.85813842455,7738083.433765249
BR06,2024-11-20,264226.75794252916,215719.22784908593,7786590.963858693
BR06,2024-11-21,257663.0958477636,272353.18398889864,7771900.875717558
BR06,2024-11-22,270249.63957223704,238635.39811428663,7803515.117175508
BR06,2024-11-23,307892.2279756723,317675.41901554156,7793731.926135639
BR06,2024-11-24,272724.1282051458,276129.9118661798,7790326.142474605
BR06,2024-11-25,208013.78004360234,200574.57252534907,7797765.349992858
BR06,2024-11-26,304502.51410849806,231229.10209331475,7871038.762008041
BR06,2024-11-27,315624.5825395315,227868.31838550037,7958795.026162072
BR06,2024-11-28,376082.2693804834,158802.04564942425,8176075.249893132
BR06,2024-11-29,205060.2386704161,187682.0487582041,8193453.439805344
BR06,2024-11-30,259715.280526011,204765.7591859063,8248402.9611454485
BR06,2024-12-01,166716.0518724405,138370.07737148285,8276748.935646406
BR06,2024-12-02,272125.9662551684,232137.20607132392,8316737.695830251
BR06,2024-12-03,228071.9880733291,218791.76699061316,8326017.916912967
BR06,2024-12-04,326937.8317929981,154719.77444097918,8498235.974264987
BR06,2024-12-05,219015.4011992567,248189.57893747994,8469061.796526764
BR06,2024-12-06,182432.67848130953,262214.27351109317,8389280.20149698
BR06,2024-12-07,231149.4503718992,240216.55154892,8380213.100319958
BR06,2024-12-08,170980.48915131448,215416.93211559634,8335776.657355676
BR06,2024-12-09,280043.9781802924,256614.89682883347,8359205.738707135
BR06,2024-12-10,167396.6781497472,260609.9162214511,8265992.500635431
BR06,2024-12-11,251138.30324732634,243833.16063738597,8273297.643245371
BR06,2024-12-12,166887.52720575212,192892.44873043575,8247292.721720687
BR06,2024-12-13,237188.08781853432,242447.03444800313,8242033.775091218
BR06,2024-12-14,315735.1262321813,283796.62928714656,8273972.272036253
BR06,2024-12-15,264425.9156574318,203151.69236247215,8335246.495331212
BR06,2024-12-16,215460.25580140264,324407.2702609594,8226299.480871655
BR06,2024-12-17,248751.86044243665,206346.6079706577,8268704.733343434
BR06,2024-12-18,250720.67488177787,231458.31560030612,8287967.0926249055
BR06,2024-12-19,268905.21383373626,199738.14817971486,8357134.158278927
BR06,2024-12-20,195325.66546876694,240047.18761641174,8312412.636131282
BR06,2024-12-21,273702.69095389324,151600.0238314126,8434515.303253762
BR06,2024-12-22,141824.334735889,205428.11905324756,8370911.518936404
BR06,2024-12-23,224804.61790544758,180854.54598431446,8414861.590857537
BR06,2024-12-24,230469.04630193822,236090.2256551531,8409240.411504323
BR06,2024-12-25,275333.07304284954,274750.13189790084,8409823.352649271
BR06,2024-12-26,250905.23410707476,259070.27842015482,8401658.30833619
BR06,2024-12-27,193777.47784574854,123275.32876134985,8472160.457420591
BR06,2024-12-28,210600.2749673194,321893.1343817546,8360867.598006155
BR06,2024-12-29,257947.20038189628,243287.5973279391,8375527.201060113
BR06,2024-12-30,246837.30632541774,195057.538677815,8427306.968707714
BR07,2024-01-01,256285.11675963763,217170.75843310938,539114.3583265282
BR07,2024-01-02,257047.5929001077,236239.0332669538,559922.9179596822
BR07,2024-01-03,223326.05132193744,181124.31653683656,602124.6527447831
BR07,2024-01-04,257916.66669368302,190928.25672807504,669113.062710391
BR07,2024-01-05,225701.1084951877,234401.59818919882,660412.57301638
BR07,2024-01-06,233825.5202923991,279677.0096015858,614561.0837071931
BR07,2024-01-07,222548.83456979663,218467.36290867924,618642.5553683105
BR07,2024-01-08,192693.14841041388,219383.75618095443,591951.94759777
BR07,2024-01-09,255833.45880861537,211690.16399730314,636095.2424090822
BR07,2024-01-10,273411.9774606535,205935.94981200545,703571.2700577304
BR07,2024-01-11,270595.3438430549,243273.71550689696,730892.8983938883
BR07,2024-01-12,282797.01010540937,162623.405966961,851066.5025323366
BR07,2024-01-13,262973.60840059473,287642.2809500027,826397.8299829287
BR07,2024-01-14,228690.98007132387,200055.99658417428,855032.8134700782
BR07,2024-01-15,283586.55457724753,262485.65684471634,876133.7112026094
BR07,2024-01-16,195699.2984063226,172850.0631172756,898982.9464916564
BR07,2024-01-17,213973.1446995008,260097.80587457982,852858.2853165774
BR07,2024-01-18,211431.9971430702,260237.5073516524,804052.7751079953
BR07,2024-01-19,293202.2423655724,247289.09324026533,849965.9242333024
BR07,2024-01-20,287711.540565603,185250.71651900935,952426.748279896
BR07,2024-01-21,269492.2094817998,241229.66853191346,980689.2892297823
BR07,2024-01-22,292877.1946084719,176762.4716869525,1096804.0121513018
BR07,2024-01-23,214828.68870352049,218625.65352067165,1093007.0473341504
BR07,2024-01-24,263943.80479443923,276323.5895429897,1080627.2625856001
BR07,2024-01-25,244993.02286467343,265851.58671818336,1059768.6987320902
BR07,2024-01-26,283875.28415539657,230683.2324143195,1112960.7504731673
BR07,2024-01-27,245391.0306979121,186133.7040834721,1172218.0770876072
BR07,2024-01-28,234602.28446359676,259051.4470478387,1147768.9145033653
BR07,2024-01-29,271636.3407424396,230872.15569641112,1188533.0995493936
BR07,2024-01-30,285046.7666876493,125585.79807963096,1347994.068157412
BR07,2024-01-31,223266.19220612792,265218.3421842433,1306041.9181792967
BR07,2024-02-01,247556.97314590495,228909.52247586387,1324689.3688493378
BR07,2024-02-02,207662.3746543339,284110.3061592383,1248241.4373444333
BR07,2024-02-03,150077.55930028242,180712.8266520738,1217606.169992642
BR07,2024-02-04,258018.38525654917,87048.32840617996,1388576.226843011
BR07,2024-02-05,274356.2142501853,242558.77362553333,1420373.667467663
BR07,2024-02-06,260482.67236346903,243120.36545068878,1437735.9743804433
BR07,2024-02-07,172017.53128982533,153919.77675770968,1455833.728912559
BR07,2024-02-08,235966.02279694102,185967.5204360027,1505832.2312734975
BR07,2024-02-09,161266.08959795674,353984.7984673956,1313113.5224040586
BR07,2024-02-10,304788.0443061674,216247.52236307884,1401654.0443471472
BR07,2024-02-11,206557.81671527657,262893.1539369297,1345318.707125494
BR07,2024-02-12,300216.14437839587,200720.30776842273,1444814.5437354671
BR07,2024-02-13,287834.7857473658,135936.36955160793,1596712.959931225
BR07,2024-02-14,213976.38589855755,222338.37889418425,1588350.9669355983
BR07,2024-02-15,204688.6019492902,218047.79478712525,1574991.7740977632
BR07,2024-02-16,264014.80865545355,212005.47925992328,1627001.1034932935
BR07,2024-02-17,216227.03851267716,224841.16240221233,1618386.9796037583
BR07,2024-02-18,254099.3856863283,241892.07222405364,1630594.293066033
BR07,2024-02-19,230686.89636772327,223244.7371935787,1638036.4522401774
BR07,2024-02-20,178753.66342137466,173119.72244236863,1643670.3932191834
BR07,2024-02-21,160781.27923502162,251878.31562028726,1552573.3568339178
BR07,2024-02-22,259067.36993978388,142278.27101049095,1669362.4557632108
BR07,2024-02-23,227537.69014677498,137733.914422211,1759166.2314877748
BR07,2024-02-24,227876.40732343472,263263.12226157053,1723779.516549639
BR07,2024-02-25,277834.5535637514,252815.91224609106,1748798.1578672994
BR07,2024-02-26,296937.6910652978,227417.20857166837,1818318.6403609288
BR07,2024-02-27,239098.21114552763,167204.81728602177,1890212.0342204347
BR07,2024-02-28,236376.05172360555,198144.0076696666,1928444.0782743737
BR07,2024-02-29,270005.72132455534,218176.39635410733,1980273.4032448216
BR07,2024-03-01,195722.57721201697,158184.77141416492,2017811.2090426737
BR07,2024-03-02,258926.12218990788,196743.71038895453,2079993.620843627
BR07,2024-03-03,272075.4388728862,259354.8652179506,2092714.1944985627
BR07,2024-03-04,277209.20833670517,294228.74139301473,2075694.6614422533
BR07,2024-03-05,172529.89189990138,211125.4361303652,2037099.1172117894
BR07,2024-03-06,219545.78920764237,264041.9759442244,1992602.9304752073
BR07,2024-03-07,214869.46988706134,143867.296823564,2063605.1035387046
BR07,2024-03-08,253995.47817636852,259675.30585011252,2057925.2758649606
BR07,2024-03-09,269229.7831907194,193822.32133726336,2133332.7377184164
BR07,2024-03-10,309868.41629783926,243830.55275185866,2199370.601264397
BR07,2024-03-11,230201.38078527708,218851.1411792131,2210720.8408704614
BR07,2024-03-12,230097.10006763146,289418.6304402725,2151399.3104978204
BR07,2024-03-13,295986.8807551499,190650.39582470368,2256735.7954282663
BR07,2024-03-14,261863.0775412122,258242.2833902824,2260356.589579196
BR07,2024-03-15,300706.06044751895,217422.164151656,2343640.485875059
BR07,2024-03-16,261549.12012039346,222876.25348956513,2382313.3525058874
BR07,2024-03-17,203715.33525146917,221726.57480783557,2364302.1129495213
BR07,2024-03-18,196674.86580888773,191944.71029776492,2369032.268460644
BR07,2024-03-19,187939.51003764285,229365.5465341998,2327606.231964087
BR07,2024-03-20,276482.0733903389,227180.83000451804,2376907.4753499078
BR07,2024-03-21,297543.87292348035,240855.81117830283,2433595.5370950857
BR07,2024-03-22,323974.48565545527,233802.73155617883,2523767.2911943616
BR07,2024-03-23,283724.2132929296,265909.75473255065,2541581.749754741
BR07,2024-03-24,296513.54310139944,271557.88772213156,2566537.4051340087
BR07,2024-03-25,226799.34669385263,182721.95051774895,2610614.8013101122
BR07,2024-03-26,203743.36733024573,269094.7625265847,2545263.4061137736
BR07,2024-03-27,284003.17329670215,176614.86078005657,2652651.718630419
BR07,2024-03-28,266707.23008957604,256453.51496619807,2662905.433753797
BR07,2024-03-29,254297.7749736357,257888.24531162909,2659314.9634158034
BR07,2024-03-30,265494.8592253196,143990.7398751873,2780819.0827659355
BR07,2024-03-31,262927.4192983282,234184.06609382344,2809562.43597044
BR07,2024-04-01,301352.67439414246,208917.6748987858,2901997.435465797
BR07,2024-04-02,301799.42339267826,195855.56339290814,3007941.295465567
BR07,2024-04-03,271768.8140936139,290788.35488145525,2988921.754677726
BR07,2024-04-04,283832.1149025171,200584.43867131614,3072169.4309089268
BR07,2024-04-05,270562.50209699105,193713.03818968777,3149018.89481623
BR07,2024-04-06,231553.21071861524,233406.2723002292,3147165.833234616
BR07,2024-04-07,280262.5869965256,260851.53858342874,3166576.881647713
BR07,2024-04-08,194220.19724562953,223625.81362954428,3137171.265263798
BR07,2024-04-09,292155.66209183534,282486.67455511633,3146840.2528005172
BR07,2024-04-10,202219.08240935858,253893.90478838407,3095165.4304214916
BR07,2024-04-11,261432.13147178933,131980.49061208562,3224617.071281195
BR07,2024-04-12,216193.84166295364,206173.98664218464,3234636.926301964
BR07,2024-04-13,272135.5593229771,204717.10552917354,3302055.380095768
BR07,2024-04-14,248642.99096288363,251571.242904324,3299127.1281543276
BR07,2024-04-15,186209.7616734667,111883.23246316497,3373453.657364629
BR07,2024-04-16,266827.98524073913,344705.43689229747,3295576.205713071
BR07,2024-04-17,226883.16892669158,253896.17427023945,3268563.200369523
BR07,2024-04-18,285245.86883253476,236699.4561762961,3317109.6130257617
BR07,2024-04-19,250053.02754937627,283170.54723886156,3283992.0933362762
BR07,2024-04-20,265816.83941552154,335464.4323765681,3214344.50037523
BR07,2024-04-21,211697.24179939152,269183.59900647815,3156858.143168143
BR07,2024-04-22,226426.71074290553,272696.5893412229,3110588.2645698255
BR07,2024-04-23,231654.45455595662,235881.0511008972,3106361.668024885
BR07,2024-04-24,284268.0992097022,223631.34109848732,3166998.4261360997
BR07,2024-04-25,317095.0835122196,208589.20501977945,3275504.30462854
BR07,2024-04-26,217793.12993028495,192824.9603728456,3300472.474185979
BR07,2024-04-27,293073.9257863072,199084.3655135226,3394462.0344587634
BR07,2024-04-28,163212.9032909719,169224.98160456575,3388449.9561451697
BR07,2024-04-29,202232.42395630843,226585.78471917394,3364096.595382304
BR07,2024-04-30,211648.86175252902,154189.9590248126,3421555.4981100205
BR07,2024-05-01,195899.65242237112,238591.24358646697,3378863.9069459247
BR07,2024-05-02,186656.4644084968,228365.12263809462,3337155.248716327
BR07,2024-05-03,266519.9564855119,236612.08842740094,3367063.116774438
BR07,2024-05-04,241437.29209088554,206504.07934910033,3401996.329516223
BR07,2024-05-05,265176.2159042044,368458.71665812266,3298713.828762305
BR07,2024-05-06,277618.9074448605,291205.2155081141,3285127.520699051
BR07,2024-05-07,260624.67972690135,173995.58749618748,3371756.612929765
BR07,2024-05-08,276310.52704601496,240479.06393421043,3407588.0760415695
BR07,2024-05-09,247218.70855030924,202639.72356782045,3452167.061024058
BR07,2024-05-10,202520.2644677702,184348.41229816637,3470338.913193662
BR07,2024-05-11,292312.56723283185,169696.75679942293,3592954.723627071
BR07,2024-05-12,226435.51468875492,249449.75108416643,3569940.4872316592
